filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
59.jpg,68270,"{}",50,16,"{""name"":""rect"",""x"":474,""y"":120,""width"":17,""height"":10}","{}"
59.jpg,68270,"{}",50,17,"{""name"":""rect"",""x"":491,""y"":126,""width"":23,""height"":8}","{}"
59.jpg,68270,"{}",50,18,"{""name"":""rect"",""x"":526,""y"":142,""width"":18,""height"":11}","{}"
59.jpg,68270,"{}",50,19,"{""name"":""rect"",""x"":521,""y"":104,""width"":14,""height"":7}","{}"
59.jpg,68270,"{}",50,20,"{""name"":""rect"",""x"":528,""y"":111,""width"":15,""height"":7}","{}"
59.jpg,68270,"{}",50,21,"{""name"":""rect"",""x"":552,""y"":111,""width"":18,""height"":7}","{}"
59.jpg,68270,"{}",50,22,"{""name"":""rect"",""x"":538,""y"":100,""width"":21,""height"":8}","{}"
59.jpg,68270,"{}",50,23,"{""name"":""rect"",""x"":528,""y"":94,""width"":16,""height"":7}","{}"
59.jpg,68270,"{}",50,24,"{""name"":""rect"",""x"":381,""y"":335,""width"":46,""height"":33}","{}"
59.jpg,68270,"{}",50,25,"{""name"":""rect"",""x"":416,""y"":367,""width"":56,""height"":40}","{}"
59.jpg,68270,"{}",50,26,"{""name"":""rect"",""x"":463,""y"":338,""width"":44,""height"":36}","{}"
59.jpg,68270,"{}",50,27,"{""name"":""rect"",""x"":514,""y"":381,""width"":55,""height"":27}","{}"
59.jpg,68270,"{}",50,28,"{""name"":""rect"",""x"":488,""y"":320,""width"":38,""height"":31}","{}"
59.jpg,68270,"{}",50,29,"{""name"":""rect"",""x"":444,""y"":286,""width"":40,""height"":30}","{}"
59.jpg,68270,"{}",50,30,"{""name"":""rect"",""x"":503,""y"":291,""width"":48,""height"":21}","{}"
59.jpg,68270,"{}",50,31,"{""name"":""rect"",""x"":575,""y"":293,""width"":34,""height"":25}","{}"
59.jpg,68270,"{}",50,32,"{""name"":""rect"",""x"":600,""y"":263,""width"":31,""height"":29}","{}"
59.jpg,68270,"{}",50,33,"{""name"":""rect"",""x"":557,""y"":232,""width"":37,""height"":20}","{}"
59.jpg,68270,"{}",50,34,"{""name"":""rect"",""x"":561,""y"":173,""width"":33,""height"":46}","{}"
59.jpg,68270,"{}",50,35,"{""name"":""rect"",""x"":618,""y"":233,""width"":28,""height"":19}","{}"
59.jpg,68270,"{}",50,36,"{""name"":""rect"",""x"":619,""y"":213,""width"":37,""height"":17}","{}"
59.jpg,68270,"{}",50,37,"{""name"":""rect"",""x"":653,""y"":210,""width"":23,""height"":14}","{}"
59.jpg,68270,"{}",50,38,"{""name"":""rect"",""x"":668,""y"":187,""width"":19,""height"":11}","{}"
59.jpg,68270,"{}",50,39,"{""name"":""rect"",""x"":636,""y"":197,""width"":28,""height"":8}","{}"
59.jpg,68270,"{}",50,40,"{""name"":""rect"",""x"":619,""y"":176,""width"":19,""height"":14}","{}"
59.jpg,68270,"{}",50,41,"{""name"":""rect"",""x"":632,""y"":162,""width"":16,""height"":8}","{}"
59.jpg,68270,"{}",50,42,"{""name"":""rect"",""x"":660,""y"":153,""width"":24,""height"":9}","{}"
59.jpg,68270,"{}",50,43,"{""name"":""rect"",""x"":637,""y"":148,""width"":12,""height"":8}","{}"
59.jpg,68270,"{}",50,44,"{""name"":""rect"",""x"":731,""y"":90,""width"":16,""height"":8}","{}"
59.jpg,68270,"{}",50,45,"{""name"":""rect"",""x"":648,""y"":105,""width"":15,""height"":7}","{}"
59.jpg,68270,"{}",50,46,"{""name"":""rect"",""x"":638,""y"":88,""width"":13,""height"":7}","{}"
59.jpg,68270,"{}",50,47,"{""name"":""rect"",""x"":609,""y"":143,""width"":21,""height"":10}","{}"
59.jpg,68270,"{}",50,48,"{""name"":""rect"",""x"":663,""y"":88,""width"":12,""height"":8}","{}"
59.jpg,68270,"{}",50,49,"{""name"":""rect"",""x"":683,""y"":78,""width"":10,""height"":7}","{}"
60.jpg,69971,"{}",40,0,"{""name"":""rect"",""x"":13,""y"":317,""width"":65,""height"":55}","{}"
60.jpg,69971,"{}",40,1,"{""name"":""rect"",""x"":86,""y"":275,""width"":47,""height"":32}","{}"
60.jpg,69971,"{}",40,2,"{""name"":""rect"",""x"":139,""y"":269,""width"":40,""height"":23}","{}"
60.jpg,69971,"{}",40,3,"{""name"":""rect"",""x"":238,""y"":257,""width"":31,""height"":14}","{}"
60.jpg,69971,"{}",40,4,"{""name"":""rect"",""x"":242,""y"":225,""width"":48,""height"":23}","{}"
60.jpg,69971,"{}",40,5,"{""name"":""rect"",""x"":340,""y"":223,""width"":26,""height"":21}","{}"
60.jpg,69971,"{}",40,6,"{""name"":""rect"",""x"":373,""y"":212,""width"":19,""height"":19}","{}"
60.jpg,69971,"{}",40,7,"{""name"":""rect"",""x"":432,""y"":184,""width"":20,""height"":11}","{}"
60.jpg,69971,"{}",40,8,"{""name"":""rect"",""x"":316,""y"":377,""width"":114,""height"":30}","{}"
60.jpg,69971,"{}",40,9,"{""name"":""rect"",""x"":444,""y"":372,""width"":48,""height"":27}","{}"
60.jpg,69971,"{}",40,10,"{""name"":""rect"",""x"":542,""y"":350,""width"":52,""height"":43}","{}"
60.jpg,69971,"{}",40,11,"{""name"":""rect"",""x"":463,""y"":265,""width"":76,""height"":101}","{}"
60.jpg,69971,"{}",40,12,"{""name"":""rect"",""x"":686,""y"":265,""width"":26,""height"":26}","{}"
60.jpg,69971,"{}",40,13,"{""name"":""rect"",""x"":588,""y"":289,""width"":33,""height"":19}","{}"
60.jpg,69971,"{}",40,14,"{""name"":""rect"",""x"":539,""y"":262,""width"":27,""height"":19}","{}"
60.jpg,69971,"{}",40,15,"{""name"":""rect"",""x"":528,""y"":245,""width"":22,""height"":15}","{}"
60.jpg,69971,"{}",40,16,"{""name"":""rect"",""x"":533,""y"":219,""width"":29,""height"":22}","{}"
60.jpg,69971,"{}",40,17,"{""name"":""rect"",""x"":597,""y"":258,""width"":31,""height"":17}","{}"
60.jpg,69971,"{}",40,18,"{""name"":""rect"",""x"":610,""y"":243,""width"":29,""height"":15}","{}"
60.jpg,69971,"{}",40,19,"{""name"":""rect"",""x"":485,""y"":175,""width"":20,""height"":15}","{}"
60.jpg,69971,"{}",40,20,"{""name"":""rect"",""x"":650,""y"":201,""width"":23,""height"":17}","{}"
60.jpg,69971,"{}",40,21,"{""name"":""rect"",""x"":615,""y"":188,""width"":24,""height"":12}","{}"
60.jpg,69971,"{}",40,22,"{""name"":""rect"",""x"":598,""y"":169,""width"":18,""height"":11}","{}"
60.jpg,69971,"{}",40,23,"{""name"":""rect"",""x"":621,""y"":171,""width"":23,""height"":16}","{}"
60.jpg,69971,"{}",40,24,"{""name"":""rect"",""x"":647,""y"":180,""width"":20,""height"":12}","{}"
60.jpg,69971,"{}",40,25,"{""name"":""rect"",""x"":671,""y"":187,""width"":23,""height"":11}","{}"
60.jpg,69971,"{}",40,26,"{""name"":""rect"",""x"":684,""y"":174,""width"":28,""height"":8}","{}"
60.jpg,69971,"{}",40,27,"{""name"":""rect"",""x"":690,""y"":158,""width"":17,""height"":10}","{}"
60.jpg,69971,"{}",40,28,"{""name"":""rect"",""x"":651,""y"":105,""width"":19,""height"":7}","{}"
60.jpg,69971,"{}",40,29,"{""name"":""rect"",""x"":712,""y"":103,""width"":18,""height"":8}","{}"
60.jpg,69971,"{}",40,30,"{""name"":""rect"",""x"":638,""y"":88,""width"":14,""height"":10}","{}"
60.jpg,69971,"{}",40,31,"{""name"":""rect"",""x"":629,""y"":105,""width"":19,""height"":12}","{}"
60.jpg,69971,"{}",40,32,"{""name"":""rect"",""x"":608,""y"":153,""width"":23,""height"":14}","{}"
60.jpg,69971,"{}",40,33,"{""name"":""rect"",""x"":516,""y"":98,""width"":30,""height"":30}","{}"
60.jpg,69971,"{}",40,34,"{""name"":""rect"",""x"":487,""y"":140,""width"":23,""height"":23}","{}"
60.jpg,69971,"{}",40,35,"{""name"":""rect"",""x"":460,""y"":130,""width"":28,""height"":32}","{}"
60.jpg,69971,"{}",40,36,"{""name"":""rect"",""x"":457,""y"":175,""width"":16,""height"":10}","{}"
60.jpg,69971,"{}",40,37,"{""name"":""rect"",""x"":423,""y"":173,""width"":20,""height"":9}","{}"
60.jpg,69971,"{}",40,38,"{""name"":""rect"",""x"":464,""y"":167,""width"":19,""height"":9}","{}"
60.jpg,69971,"{}",40,39,"{""name"":""rect"",""x"":545,""y"":111,""width"":23,""height"":12}","{}"
61.jpg,148411,"{}",5,0,"{""name"":""rect"",""x"":343,""y"":42,""width"":10,""height"":9}","{}"
61.jpg,148411,"{}",5,1,"{""name"":""rect"",""x"":417,""y"":40,""width"":4,""height"":5}","{}"
61.jpg,148411,"{}",5,2,"{""name"":""rect"",""x"":478,""y"":33,""width"":6,""height"":4}","{}"
61.jpg,148411,"{}",5,3,"{""name"":""rect"",""x"":599,""y"":47,""width"":8,""height"":5}","{}"
61.jpg,148411,"{}",5,4,"{""name"":""rect"",""x"":540,""y"":43,""width"":8,""height"":3}","{}"
62.jpg,130398,"{}",6,0,"{""name"":""rect"",""x"":1,""y"":185,""width"":38,""height"":33}","{}"
62.jpg,130398,"{}",6,1,"{""name"":""rect"",""x"":260,""y"":280,""width"":128,""height"":72}","{}"
62.jpg,130398,"{}",6,2,"{""name"":""rect"",""x"":366,""y"":148,""width"":34,""height"":21}","{}"
62.jpg,130398,"{}",6,3,"{""name"":""rect"",""x"":479,""y"":45,""width"":4,""height"":6}","{}"
62.jpg,130398,"{}",6,4,"{""name"":""rect"",""x"":469,""y"":43,""width"":7,""height"":5}","{}"
62.jpg,130398,"{}",6,5,"{""name"":""rect"",""x"":329,""y"":44,""width"":23,""height"":9}","{}"
63.jpg,129638,"{}",4,0,"{""name"":""rect"",""x"":144,""y"":84,""width"":12,""height"":8}","{}"
63.jpg,129638,"{}",4,1,"{""name"":""rect"",""x"":253,""y"":63,""width"":13,""height"":7}","{}"
63.jpg,129638,"{}",4,2,"{""name"":""rect"",""x"":288,""y"":55,""width"":9,""height"":7}","{}"
63.jpg,129638,"{}",4,3,"{""name"":""rect"",""x"":70,""y"":98,""width"":17,""height"":13}","{}"
64.jpg,120722,"{}",6,0,"{""name"":""rect"",""x"":229,""y"":67,""width"":12,""height"":8}","{}"
64.jpg,120722,"{}",6,1,"{""name"":""rect"",""x"":274,""y"":86,""width"":16,""height"":10}","{}"
64.jpg,120722,"{}",6,2,"{""name"":""rect"",""x"":313,""y"":51,""width"":7,""height"":6}","{}"
64.jpg,120722,"{}",6,3,"{""name"":""rect"",""x"":336,""y"":48,""width"":7,""height"":5}","{}"
64.jpg,120722,"{}",6,4,"{""name"":""rect"",""x"":436,""y"":82,""width"":11,""height"":8}","{}"
64.jpg,120722,"{}",6,5,"{""name"":""rect"",""x"":479,""y"":49,""width"":6,""height"":5}","{}"
65.jpg,120549,"{}",3,0,"{""name"":""rect"",""x"":442,""y"":31,""width"":8,""height"":7}","{}"
65.jpg,120549,"{}",3,1,"{""name"":""rect"",""x"":483,""y"":39,""width"":5,""height"":4}","{}"
65.jpg,120549,"{}",3,2,"{""name"":""rect"",""x"":596,""y"":47,""width"":13,""height"":6}","{}"
66.jpg,103795,"{}",100,0,"{""name"":""rect"",""x"":72,""y"":234,""width"":32,""height"":24}","{}"
66.jpg,103795,"{}",100,1,"{""name"":""rect"",""x"":11,""y"":268,""width"":92,""height"":77}","{}"
66.jpg,103795,"{}",100,2,"{""name"":""rect"",""x"":98,""y"":313,""width"":44,""height"":30}","{}"
66.jpg,103795,"{}",100,3,"{""name"":""rect"",""x"":163,""y"":271,""width"":32,""height"":18}","{}"
66.jpg,103795,"{}",100,4,"{""name"":""rect"",""x"":150,""y"":260,""width"":30,""height"":22}","{}"
66.jpg,103795,"{}",100,5,"{""name"":""rect"",""x"":194,""y"":272,""width"":39,""height"":30}","{}"
66.jpg,103795,"{}",100,6,"{""name"":""rect"",""x"":234,""y"":263,""width"":28,""height"":20}","{}"
66.jpg,103795,"{}",100,7,"{""name"":""rect"",""x"":255,""y"":250,""width"":25,""height"":22}","{}"
66.jpg,103795,"{}",100,8,"{""name"":""rect"",""x"":239,""y"":240,""width"":23,""height"":13}","{}"
66.jpg,103795,"{}",100,9,"{""name"":""rect"",""x"":233,""y"":217,""width"":27,""height"":20}","{}"
66.jpg,103795,"{}",100,10,"{""name"":""rect"",""x"":229,""y"":189,""width"":19,""height"":18}","{}"
66.jpg,103795,"{}",100,11,"{""name"":""rect"",""x"":260,""y"":194,""width"":20,""height"":12}","{}"
66.jpg,103795,"{}",100,12,"{""name"":""rect"",""x"":276,""y"":198,""width"":21,""height"":18}","{}"
66.jpg,103795,"{}",100,13,"{""name"":""rect"",""x"":269,""y"":218,""width"":26,""height"":22}","{}"
66.jpg,103795,"{}",100,14,"{""name"":""rect"",""x"":306,""y"":224,""width"":28,""height"":19}","{}"
66.jpg,103795,"{}",100,15,"{""name"":""rect"",""x"":341,""y"":211,""width"":20,""height"":13}","{}"
66.jpg,103795,"{}",100,16,"{""name"":""rect"",""x"":323,""y"":165,""width"":40,""height"":46}","{}"
66.jpg,103795,"{}",100,17,"{""name"":""rect"",""x"":307,""y"":183,""width"":18,""height"":17}","{}"
66.jpg,103795,"{}",100,18,"{""name"":""rect"",""x"":366,""y"":195,""width"":17,""height"":13}","{}"
66.jpg,103795,"{}",100,19,"{""name"":""rect"",""x"":392,""y"":178,""width"":16,""height"":12}","{}"
66.jpg,103795,"{}",100,20,"{""name"":""rect"",""x"":363,""y"":171,""width"":20,""height"":15}","{}"
66.jpg,103795,"{}",100,21,"{""name"":""rect"",""x"":361,""y"":152,""width"":13,""height"":12}","{}"
66.jpg,103795,"{}",100,22,"{""name"":""rect"",""x"":375,""y"":148,""width"":17,""height"":10}","{}"
66.jpg,103795,"{}",100,23,"{""name"":""rect"",""x"":402,""y"":164,""width"":20,""height"":14}","{}"
66.jpg,103795,"{}",100,24,"{""name"":""rect"",""x"":411,""y"":158,""width"":19,""height"":10}","{}"
66.jpg,103795,"{}",100,25,"{""name"":""rect"",""x"":421,""y"":151,""width"":14,""height"":8}","{}"
66.jpg,103795,"{}",100,26,"{""name"":""rect"",""x"":397,""y"":131,""width"":14,""height"":10}","{}"
66.jpg,103795,"{}",100,27,"{""name"":""rect"",""x"":437,""y"":143,""width"":18,""height"":8}","{}"
66.jpg,103795,"{}",100,28,"{""name"":""rect"",""x"":413,""y"":139,""width"":15,""height"":9}","{}"
66.jpg,103795,"{}",100,29,"{""name"":""rect"",""x"":428,""y"":127,""width"":11,""height"":13}","{}"
66.jpg,103795,"{}",100,30,"{""name"":""rect"",""x"":449,""y"":134,""width"":13,""height"":7}","{}"
66.jpg,103795,"{}",100,31,"{""name"":""rect"",""x"":459,""y"":123,""width"":16,""height"":15}","{}"
66.jpg,103795,"{}",100,32,"{""name"":""rect"",""x"":475,""y"":118,""width"":13,""height"":7}","{}"
66.jpg,103795,"{}",100,33,"{""name"":""rect"",""x"":423,""y"":109,""width"":17,""height"":10}","{}"
66.jpg,103795,"{}",100,34,"{""name"":""rect"",""x"":423,""y"":120,""width"":17,""height"":8}","{}"
66.jpg,103795,"{}",100,35,"{""name"":""rect"",""x"":459,""y"":96,""width"":22,""height"":19}","{}"
66.jpg,103795,"{}",100,36,"{""name"":""rect"",""x"":184,""y"":377,""width"":74,""height"":32}","{}"
66.jpg,103795,"{}",100,37,"{""name"":""rect"",""x"":246,""y"":353,""width"":48,""height"":52}","{}"
66.jpg,103795,"{}",100,38,"{""name"":""rect"",""x"":280,""y"":348,""width"":49,""height"":27}","{}"
66.jpg,103795,"{}",100,39,"{""name"":""rect"",""x"":306,""y"":328,""width"":45,""height"":25}","{}"
66.jpg,103795,"{}",100,40,"{""name"":""rect"",""x"":305,""y"":379,""width"":54,""height"":29}","{}"
66.jpg,103795,"{}",100,41,"{""name"":""rect"",""x"":353,""y"":357,""width"":51,""height"":34}","{}"
66.jpg,103795,"{}",100,42,"{""name"":""rect"",""x"":391,""y"":329,""width"":40,""height"":26}","{}"
66.jpg,103795,"{}",100,43,"{""name"":""rect"",""x"":356,""y"":293,""width"":32,""height"":31}","{}"
66.jpg,103795,"{}",100,44,"{""name"":""rect"",""x"":446,""y"":355,""width"":48,""height"":39}","{}"
66.jpg,103795,"{}",100,45,"{""name"":""rect"",""x"":465,""y"":338,""width"":41,""height"":16}","{}"
66.jpg,103795,"{}",100,46,"{""name"":""rect"",""x"":418,""y"":313,""width"":34,""height"":22}","{}"
66.jpg,103795,"{}",100,47,"{""name"":""rect"",""x"":392,""y"":286,""width"":27,""height"":19}","{}"
66.jpg,103795,"{}",100,48,"{""name"":""rect"",""x"":398,""y"":275,""width"":29,""height"":9}","{}"
66.jpg,103795,"{}",100,49,"{""name"":""rect"",""x"":408,""y"":263,""width"":27,""height"":10}","{}"
66.jpg,103795,"{}",100,50,"{""name"":""rect"",""x"":443,""y"":293,""width"":30,""height"":24}","{}"
66.jpg,103795,"{}",100,51,"{""name"":""rect"",""x"":480,""y"":324,""width"":36,""height"":12}","{}"
66.jpg,103795,"{}",100,52,"{""name"":""rect"",""x"":506,""y"":300,""width"":27,""height"":21}","{}"
66.jpg,103795,"{}",100,53,"{""name"":""rect"",""x"":469,""y"":273,""width"":20,""height"":19}","{}"
66.jpg,103795,"{}",100,54,"{""name"":""rect"",""x"":431,""y"":251,""width"":19,""height"":19}","{}"
66.jpg,103795,"{}",100,55,"{""name"":""rect"",""x"":449,""y"":232,""width"":23,""height"":21}","{}"
66.jpg,103795,"{}",100,56,"{""name"":""rect"",""x"":475,""y"":263,""width"":23,""height"":8}","{}"
66.jpg,103795,"{}",100,57,"{""name"":""rect"",""x"":485,""y"":246,""width"":23,""height"":18}","{}"
66.jpg,103795,"{}",100,58,"{""name"":""rect"",""x"":509,""y"":280,""width"":27,""height"":16}","{}"
66.jpg,103795,"{}",100,59,"{""name"":""rect"",""x"":520,""y"":269,""width"":21,""height"":11}","{}"
66.jpg,103795,"{}",100,60,"{""name"":""rect"",""x"":542,""y"":266,""width"":14,""height"":18}","{}"
66.jpg,103795,"{}",100,61,"{""name"":""rect"",""x"":538,""y"":253,""width"":31,""height"":11}","{}"
66.jpg,103795,"{}",100,62,"{""name"":""rect"",""x"":542,""y"":246,""width"":22,""height"":7}","{}"
66.jpg,103795,"{}",100,63,"{""name"":""rect"",""x"":546,""y"":236,""width"":21,""height"":8}","{}"
66.jpg,103795,"{}",100,64,"{""name"":""rect"",""x"":553,""y"":221,""width"":22,""height"":12}","{}"
66.jpg,103795,"{}",100,65,"{""name"":""rect"",""x"":648,""y"":250,""width"":15,""height"":19}","{}"
66.jpg,103795,"{}",100,66,"{""name"":""rect"",""x"":630,""y"":243,""width"":16,""height"":17}","{}"
66.jpg,103795,"{}",100,67,"{""name"":""rect"",""x"":623,""y"":238,""width"":9,""height"":14}","{}"
66.jpg,103795,"{}",100,68,"{""name"":""rect"",""x"":611,""y"":229,""width"":10,""height"":16}","{}"
66.jpg,103795,"{}",100,69,"{""name"":""rect"",""x"":612,""y"":221,""width"":21,""height"":6}","{}"
66.jpg,103795,"{}",100,70,"{""name"":""rect"",""x"":596,""y"":212,""width"":17,""height"":15}","{}"
66.jpg,103795,"{}",100,71,"{""name"":""rect"",""x"":586,""y"":210,""width"":10,""height"":13}","{}"
66.jpg,103795,"{}",100,72,"{""name"":""rect"",""x"":558,""y"":204,""width"":22,""height"":15}","{}"
66.jpg,103795,"{}",100,73,"{""name"":""rect"",""x"":506,""y"":234,""width"":19,""height"":15}","{}"
66.jpg,103795,"{}",100,74,"{""name"":""rect"",""x"":461,""y"":221,""width"":21,""height"":10}","{}"
66.jpg,103795,"{}",100,75,"{""name"":""rect"",""x"":477,""y"":211,""width"":22,""height"":10}","{}"
66.jpg,103795,"{}",100,76,"{""name"":""rect"",""x"":485,""y"":199,""width"":18,""height"":10}","{}"
66.jpg,103795,"{}",100,77,"{""name"":""rect"",""x"":508,""y"":188,""width"":31,""height"":44}","{}"
66.jpg,103795,"{}",100,78,"{""name"":""rect"",""x"":496,""y"":190,""width"":12,""height"":6}","{}"
66.jpg,103795,"{}",100,79,"{""name"":""rect"",""x"":509,""y"":173,""width"":15,""height"":11}","{}"
66.jpg,103795,"{}",100,80,"{""name"":""rect"",""x"":528,""y"":163,""width"":24,""height"":34}","{}"
66.jpg,103795,"{}",100,81,"{""name"":""rect"",""x"":574,""y"":155,""width"":21,""height"":41}","{}"
66.jpg,103795,"{}",100,82,"{""name"":""rect"",""x"":553,""y"":173,""width"":9,""height"":11}","{}"
66.jpg,103795,"{}",100,83,"{""name"":""rect"",""x"":550,""y"":141,""width"":17,""height"":22}","{}"
66.jpg,103795,"{}",100,84,"{""name"":""rect"",""x"":586,""y"":143,""width"":17,""height"":10}","{}"
66.jpg,103795,"{}",100,85,"{""name"":""rect"",""x"":567,""y"":134,""width"":11,""height"":8}","{}"
66.jpg,103795,"{}",100,86,"{""name"":""rect"",""x"":604,""y"":109,""width"":14,""height"":24}","{}"
66.jpg,103795,"{}",100,87,"{""name"":""rect"",""x"":597,""y"":135,""width"":7,""height"":8}","{}"
66.jpg,103795,"{}",100,88,"{""name"":""rect"",""x"":533,""y"":145,""width"":12,""height"":6}","{}"
66.jpg,103795,"{}",100,89,"{""name"":""rect"",""x"":535,""y"":138,""width"":10,""height"":4}","{}"
66.jpg,103795,"{}",100,90,"{""name"":""rect"",""x"":522,""y"":156,""width"":14,""height"":4}","{}"
66.jpg,103795,"{}",100,91,"{""name"":""rect"",""x"":571,""y"":125,""width"":11,""height"":6}","{}"
66.jpg,103795,"{}",100,92,"{""name"":""rect"",""x"":581,""y"":118,""width"":4,""height"":6}","{}"
66.jpg,103795,"{}",100,93,"{""name"":""rect"",""x"":550,""y"":119,""width"":12,""height"":5}","{}"
66.jpg,103795,"{}",100,94,"{""name"":""rect"",""x"":563,""y"":109,""width"":7,""height"":6}","{}"
66.jpg,103795,"{}",100,95,"{""name"":""rect"",""x"":566,""y"":104,""width"":9,""height"":5}","{}"
66.jpg,103795,"{}",100,96,"{""name"":""rect"",""x"":583,""y"":104,""width"":13,""height"":6}","{}"
66.jpg,103795,"{}",100,97,"{""name"":""rect"",""x"":506,""y"":102,""width"":10,""height"":6}","{}"
66.jpg,103795,"{}",100,98,"{""name"":""rect"",""x"":522,""y"":97,""width"":6,""height"":8}","{}"
66.jpg,103795,"{}",100,99,"{""name"":""rect"",""x"":5,""y"":243,""width"":31,""height"":23}","{}"
67.jpg,105166,"{}",80,0,"{""name"":""rect"",""x"":26,""y"":341,""width"":47,""height"":35}","{}"
67.jpg,105166,"{}",80,1,"{""name"":""rect"",""x"":2,""y"":310,""width"":44,""height"":42}","{}"
67.jpg,105166,"{}",80,2,"{""name"":""rect"",""x"":128,""y"":301,""width"":36,""height"":30}","{}"
67.jpg,105166,"{}",80,3,"{""name"":""rect"",""x"":141,""y"":265,""width"":40,""height"":28}","{}"
67.jpg,105166,"{}",80,4,"{""name"":""rect"",""x"":165,""y"":294,""width"":26,""height"":24}","{}"
67.jpg,105166,"{}",80,5,"{""name"":""rect"",""x"":286,""y"":215,""width"":21,""height"":18}","{}"
67.jpg,105166,"{}",80,6,"{""name"":""rect"",""x"":207,""y"":383,""width"":49,""height"":25}","{}"
67.jpg,105166,"{}",80,7,"{""name"":""rect"",""x"":247,""y"":357,""width"":47,""height"":36}","{}"
67.jpg,105166,"{}",80,8,"{""name"":""rect"",""x"":324,""y"":384,""width"":39,""height"":24}","{}"
67.jpg,105166,"{}",80,9,"{""name"":""rect"",""x"":351,""y"":354,""width"":40,""height"":34}","{}"
67.jpg,105166,"{}",80,10,"{""name"":""rect"",""x"":328,""y"":316,""width"":43,""height"":26}","{}"
67.jpg,105166,"{}",80,11,"{""name"":""rect"",""x"":386,""y"":330,""width"":42,""height"":20}","{}"
67.jpg,105166,"{}",80,12,"{""name"":""rect"",""x"":458,""y"":340,""width"":42,""height"":31}","{}"
67.jpg,105166,"{}",80,13,"{""name"":""rect"",""x"":471,""y"":325,""width"":40,""height"":13}","{}"
67.jpg,105166,"{}",80,14,"{""name"":""rect"",""x"":478,""y"":302,""width"":38,""height"":20}","{}"
67.jpg,105166,"{}",80,15,"{""name"":""rect"",""x"":517,""y"":305,""width"":12,""height"":25}","{}"
67.jpg,105166,"{}",80,16,"{""name"":""rect"",""x"":506,""y"":285,""width"":37,""height"":17}","{}"
67.jpg,105166,"{}",80,17,"{""name"":""rect"",""x"":405,""y"":314,""width"":34,""height"":13}","{}"
67.jpg,105166,"{}",80,18,"{""name"":""rect"",""x"":363,""y"":287,""width"":40,""height"":32}","{}"
67.jpg,105166,"{}",80,19,"{""name"":""rect"",""x"":401,""y"":265,""width"":37,""height"":29}","{}"
67.jpg,105166,"{}",80,20,"{""name"":""rect"",""x"":428,""y"":295,""width"":32,""height"":25}","{}"
67.jpg,105166,"{}",80,21,"{""name"":""rect"",""x"":453,""y"":278,""width"":22,""height"":21}","{}"
67.jpg,105166,"{}",80,22,"{""name"":""rect"",""x"":423,""y"":254,""width"":27,""height"":19}","{}"
67.jpg,105166,"{}",80,23,"{""name"":""rect"",""x"":447,""y"":243,""width"":21,""height"":12}","{}"
67.jpg,105166,"{}",80,24,"{""name"":""rect"",""x"":465,""y"":269,""width"":23,""height"":12}","{}"
67.jpg,105166,"{}",80,25,"{""name"":""rect"",""x"":477,""y"":257,""width"":25,""height"":16}","{}"
67.jpg,105166,"{}",80,26,"{""name"":""rect"",""x"":491,""y"":243,""width"":27,""height"":14}","{}"
67.jpg,105166,"{}",80,27,"{""name"":""rect"",""x"":499,""y"":229,""width"":22,""height"":14}","{}"
67.jpg,105166,"{}",80,28,"{""name"":""rect"",""x"":461,""y"":231,""width"":16,""height"":10}","{}"
67.jpg,105166,"{}",80,29,"{""name"":""rect"",""x"":472,""y"":218,""width"":19,""height"":13}","{}"
67.jpg,105166,"{}",80,30,"{""name"":""rect"",""x"":479,""y"":210,""width"":17,""height"":8}","{}"
67.jpg,105166,"{}",80,31,"{""name"":""rect"",""x"":488,""y"":198,""width"":15,""height"":10}","{}"
67.jpg,105166,"{}",80,32,"{""name"":""rect"",""x"":512,""y"":216,""width"":22,""height"":12}","{}"
67.jpg,105166,"{}",80,33,"{""name"":""rect"",""x"":518,""y"":208,""width"":13,""height"":6}","{}"
67.jpg,105166,"{}",80,34,"{""name"":""rect"",""x"":531,""y"":199,""width"":13,""height"":10}","{}"
67.jpg,105166,"{}",80,35,"{""name"":""rect"",""x"":503,""y"":175,""width"":17,""height"":19}","{}"
67.jpg,105166,"{}",80,36,"{""name"":""rect"",""x"":538,""y"":179,""width"":14,""height"":12}","{}"
67.jpg,105166,"{}",80,37,"{""name"":""rect"",""x"":515,""y"":161,""width"":14,""height"":14}","{}"
67.jpg,105166,"{}",80,38,"{""name"":""rect"",""x"":526,""y"":260,""width"":24,""height"":22}","{}"
67.jpg,105166,"{}",80,39,"{""name"":""rect"",""x"":543,""y"":252,""width"":17,""height"":9}","{}"
67.jpg,105166,"{}",80,40,"{""name"":""rect"",""x"":544,""y"":241,""width"":23,""height"":12}","{}"
67.jpg,105166,"{}",80,41,"{""name"":""rect"",""x"":545,""y"":227,""width"":23,""height"":10}","{}"
67.jpg,105166,"{}",80,42,"{""name"":""rect"",""x"":582,""y"":219,""width"":29,""height"":12}","{}"
67.jpg,105166,"{}",80,43,"{""name"":""rect"",""x"":638,""y"":244,""width"":23,""height"":22}","{}"
67.jpg,105166,"{}",80,44,"{""name"":""rect"",""x"":634,""y"":194,""width"":18,""height"":13}","{}"
67.jpg,105166,"{}",80,45,"{""name"":""rect"",""x"":627,""y"":121,""width"":10,""height"":9}","{}"
